Fasciaeta,ID Film,Voto Massimo,Voto Minimo
over 55,2924,5,1
over 55,2925,5,2
over 55,2926,5,1
over 55,2927,5,1
over 55,2928,4,1
over 55,2929,5,1
over 55,2930,4,4
over 55,2931,5,5
over 55,2932,5,2
over 55,2933,4,3
over 55,2935,5,1
over 55,2936,5,1
over 55,2937,5,2
over 55,2938,5,3
over 55,2939,5,1
over 55,2940,5,3
over 55,2941,5,1
over 55,2942,5,1
over 55,2943,5,2
over 55,2944,5,2
over 55,2945,3,2
over 55,2946,5,2
over 55,2947,5,2
over 55,2948,5,1
over 55,2949,5,1
over 55,2950,5,1
over 55,2951,5,1
over 55,2952,5,1
over 55,2953,5,1
over 55,2956,5,1
over 55,2959,5,1
over 55,2961,5,1
over 55,2962,4,3
over 55,2963,3,3
over 55,2964,5,1
over 55,2965,4,1
over 55,2966,5,1
over 55,2967,5,3
over 55,2968,5,1
over 55,2969,5,1
over 55,2970,5,2
over 55,2971,5,2
over 55,2972,5,2
over 55,2973,5,1
over 55,2974,5,1
over 55,2975,5,1
over 55,2976,5,1
over 55,2977,5,1
over 55,2978,4,1
over 55,2979,4,2
over 55,2981,2,1
over 55,2982,3,1
over 55,2983,5,2
over 55,2985,5,1
over 55,2986,5,1
over 55,2987,5,1
over 55,2988,5,2
over 55,2989,5,1
over 55,2990,5,2
over 55,2991,5,2
over 55,2992,4,1
over 55,2993,5,1
over 55,2995,5,1
over 55,2996,5,1
over 55,2997,5,1
over 55,2998,4,4
over 55,3000,5,2
over 55,3002,5,1
over 55,3003,4,4
over 55,3004,4,1
over 55,3005,5,1
over 55,3006,5,1
over 55,3007,5,1
over 55,3008,5,3
over 55,3010,5,3
over 55,3011,5,1
over 55,3012,3,3
over 55,3013,5,1
over 55,3014,3,2
over 55,3015,5,2
over 55,3016,5,1
over 55,3017,5,1
over 55,3018,5,1
over 55,3019,5,1
over 55,3020,5,1
over 55,3021,5,1
over 55,3022,5,1
over 55,3024,5,1
over 55,3025,5,3
over 55,3026,1,1
over 55,3027,1,1
over 55,3028,5,1
over 55,3029,5,2
over 55,3030,5,2
over 55,3031,4,2
over 55,3032,5,1
over 55,3033,5,1
over 55,3034,5,1
over 55,3035,5,2
over 55,3036,5,1
over 55,3037,5,1
over 55,3038,5,1
over 55,3039,5,1
over 55,3040,5,1
over 55,3041,3,1
over 55,3042,2,1
over 55,3043,5,1
over 55,3044,5,1
over 55,3045,4,2
over 55,3046,4,1
over 55,3047,3,3
over 55,3048,4,1
over 55,3049,5,1
over 55,3050,4,2
over 55,3051,5,1
over 55,3052,5,1
over 55,3053,5,1
over 55,3054,4,1
over 55,3055,5,1
over 55,3058,3,1
over 55,3060,5,2
over 55,3061,5,1
over 55,3062,5,1
over 55,3063,5,1
over 55,3064,4,1
over 55,3066,5,1
over 55,3067,5,2
over 55,3068,5,3
over 55,3069,5,3
over 55,3070,5,1
over 55,3071,5,2
over 55,3072,5,1
over 55,3073,5,3
over 55,3074,5,2
over 55,3075,4,2
over 55,3076,5,2
over 55,3077,5,3
over 55,3078,5,1
over 55,3079,5,1
over 55,3081,5,1
over 55,3082,5,1
over 55,3083,5,1
over 55,3084,3,3
over 55,3085,4,4
over 55,3086,5,1
over 55,3087,5,1
over 55,3088,5,2
over 55,3089,5,2
over 55,3090,5,2
over 55,3091,5,3
over 55,3092,4,2
over 55,3093,5,2
over 55,3094,5,1
over 55,3095,5,1
over 55,3096,5,3
over 55,3097,5,3
over 55,3098,5,1
over 55,3099,5,1
over 55,3100,5,1
over 55,3101,5,1
over 55,3102,5,1
over 55,3103,5,3
over 55,3104,5,1
over 55,3105,5,1
over 55,3106,5,3
over 55,3107,5,1
over 55,3108,5,1
over 55,3109,5,2
over 55,3110,4,2
over 55,3111,5,2
over 55,3112,5,2
over 55,3113,5,1
over 55,3114,5,1
over 55,3115,5,1
over 55,3116,4,2
over 55,3117,5,2
over 55,3118,5,1
over 55,3120,4,1
over 55,3122,4,3
over 55,3123,1,1
over 55,3124,4,2
over 55,3125,5,2
over 55,3126,4,4
over 55,3127,4,2
over 55,3128,5,2
over 55,3129,5,1
over 55,3130,4,1
over 55,3131,4,4
over 55,3132,5,3
over 55,3133,5,1
over 55,3134,5,2
over 55,3135,5,2
over 55,3136,4,4
over 55,3137,4,4
over 55,3138,5,2
over 55,3139,5,2
over 55,3140,3,3
over 55,3141,4,2
over 55,3142,5,2
over 55,3143,5,2
over 55,3144,4,1
over 55,3145,5,1
over 55,3146,5,1
over 55,3147,5,1
over 55,3148,5,1
over 55,3149,1,1
over 55,3150,4,3
over 55,3152,5,2
over 55,3153,5,1
over 55,3154,3,3
over 55,3155,5,2
over 55,3156,5,1
over 55,3157,5,1
over 55,3158,5,2
over 55,3159,5,1
over 55,3160,5,1
over 55,3161,5,2
over 55,3162,4,4
over 55,3163,5,1
over 55,3165,5,1
over 55,3167,5,1
over 55,3168,5,2
over 55,3169,5,1
over 55,3171,5,3
over 55,3173,5,1
over 55,3174,5,1
over 55,3175,5,1
over 55,3176,5,1
over 55,3177,5,1
over 55,3178,5,1
over 55,3179,5,1
over 55,3180,4,1
over 55,3181,5,1
over 55,3182,5,1
over 55,3183,5,1
over 55,3185,5,1
over 55,3186,5,1
over 55,3188,5,3
over 55,3189,5,1
over 55,3190,5,1
over 55,3192,5,2
over 55,3194,5,1
over 55,3196,5,2
over 55,3197,5,2
over 55,3198,5,2
over 55,3199,5,1
over 55,3200,5,2
over 55,3201,5,1
over 55,3203,5,1
over 55,3204,5,2
over 55,3205,5,1
over 55,3206,5,1
over 55,3208,5,1
over 55,3210,5,1
over 55,3211,5,2
over 55,3213,5,1
over 55,3214,5,1
over 55,3217,5,1
over 55,3218,3,2
over 55,3219,5,1
over 55,3221,5,1
over 55,3222,5,3
over 55,3223,2,2
over 55,3224,5,3
over 55,3225,5,1
over 55,3230,5,2
over 55,3235,5,1
over 55,3237,1,1
over 55,3238,4,1
over 55,3239,3,1
over 55,3240,3,2
over 55,3241,5,3
over 55,3243,4,1
over 55,3244,5,2
over 55,3245,5,5
over 55,3246,5,1
over 55,3247,5,1
over 55,3248,5,1
over 55,3249,5,1
over 55,3250,5,1
over 55,3251,5,2
over 55,3252,5,1
over 55,3253,5,1
over 55,3254,5,1
over 55,3255,5,1
over 55,3256,5,1
over 55,3257,5,1
over 55,3258,5,1
over 55,3259,5,1
over 55,3260,5,1
over 55,3261,5,1
over 55,3262,5,1
over 55,3263,5,1
over 55,3264,5,1
over 55,3265,5,2
over 55,3266,5,1
over 55,3267,5,1
over 55,3268,4,1
over 55,3269,5,1
over 55,3270,4,1
over 55,3271,5,2
over 55,3272,5,1
over 55,3273,5,1
over 55,3274,5,1
over 55,3275,5,1
over 55,3276,3,2
over 55,3281,4,2
over 55,3282,4,4
over 55,3283,4,3
over 55,3284,5,2
over 55,3285,5,1
over 55,3286,4,1
over 55,3287,5,1
over 55,3289,5,3
over 55,3295,3,3
over 55,3296,5,2
over 55,3298,5,1
over 55,3299,5,1
over 55,3300,5,1
over 55,3301,5,1
over 55,3302,5,1
over 55,3303,5,1
over 55,3304,4,1
over 55,3305,4,4
over 55,3306,5,4
over 55,3307,5,1
over 55,3308,5,1
over 55,3309,5,2
over 55,3310,5,2
over 55,3311,5,2
over 55,3313,3,2
over 55,3316,5,1
over 55,3317,5,1
over 55,3318,5,2
over 55,3319,5,2
over 55,3320,4,1
over 55,3322,4,4
over 55,3324,5,1
over 55,3325,5,1
over 55,3326,5,1
over 55,3327,5,1
over 55,3328,5,2
over 55,3329,4,2
over 55,3330,5,1
over 55,3331,3,1
over 55,3333,4,2
over 55,3334,5,3
over 55,3335,4,4
over 55,3336,3,3
over 55,3338,5,1
over 55,3339,5,2
over 55,3340,4,1
over 55,3341,5,2
over 55,3342,5,2
over 55,3343,3,2
over 55,3344,4,2
over 55,3345,3,3
over 55,3346,3,3
over 55,3347,5,2
over 55,3349,5,2
over 55,3350,5,1
over 55,3351,5,2
over 55,3352,2,2
over 55,3354,5,1
over 55,3355,5,1
over 55,3357,5,1
over 55,3358,5,1
over 55,3359,5,2
over 55,3360,5,1
over 55,3361,5,1
over 55,3362,5,1
over 55,3363,5,1
over 55,3364,5,3
over 55,3365,5,3
over 55,3366,5,1
over 55,3367,5,2
over 55,3368,5,2
over 55,3370,5,2
over 55,3371,5,3
over 55,3372,4,2
over 55,3373,2,2
over 55,3374,3,2
over 55,3375,5,2
over 55,3378,4,3
over 55,3379,5,2
over 55,3384,5,2
over 55,3385,4,1
over 55,3386,5,1
over 55,3387,4,1
over 55,3388,5,1
over 55,3389,4,2
over 55,3391,4,1
over 55,3392,4,1
over 55,3393,4,1
over 55,3394,4,1
over 55,3395,4,2
over 55,3396,5,1
over 55,3397,5,1
over 55,3398,5,1
over 55,3399,5,1
over 55,3400,3,1
over 55,3401,4,1
over 55,3402,3,3
over 55,3403,5,2
over 55,3404,5,1
over 55,3405,5,3
over 55,3406,5,3
over 55,3408,5,1
over 55,3409,5,1
over 55,3410,5,5
over 55,3412,5,1
over 55,3414,5,2
over 55,3415,5,5
over 55,3416,5,3
over 55,3417,5,2
over 55,3418,5,1
over 55,3419,4,3
over 55,3420,5,2
over 55,3421,5,1
over 55,3422,5,2
over 55,3423,4,2
over 55,3424,5,1
over 55,3425,4,3
over 55,3426,5,1
over 55,3427,5,2
over 55,3428,4,1
over 55,3429,5,3
over 55,3430,5,1
over 55,3431,4,1
over 55,3432,4,1
over 55,3433,4,1
over 55,3434,4,1
over 55,3435,5,1
over 55,3436,4,1
over 55,3437,5,1
over 55,3438,5,1
over 55,3439,5,1
over 55,3440,4,1
over 55,3441,5,1
over 55,3442,2,1
over 55,3443,3,3
over 55,3444,5,2
over 55,3445,5,2
over 55,3446,5,2
over 55,3447,5,2
over 55,3448,5,1
over 55,3449,4,2
over 55,3450,5,1
over 55,3451,5,2
over 55,3452,5,1
over 55,3453,5,1
over 55,3454,4,1
over 55,3456,5,1
over 55,3457,4,1
over 55,3459,5,1
over 55,3461,5,1
over 55,3462,5,1
over 55,3463,1,1
over 55,3464,4,2
over 55,3465,4,2
over 55,3466,5,2
over 55,3467,5,2
over 55,3468,5,3
over 55,3469,5,2
over 55,3470,5,3
over 55,3471,5,1
over 55,3472,2,1
over 55,3473,4,3
over 55,3474,4,4
over 55,3475,5,3
over 55,3476,5,1
over 55,3477,5,1
over 55,3478,5,1
over 55,3479,5,1
over 55,3480,4,1
over 55,3481,5,1
over 55,3482,3,3
over 55,3483,5,1
over 55,3484,5,1
over 55,3487,5,2
over 55,3488,3,1
over 55,3489,5,1
over 55,3490,2,2
over 55,3491,4,1
over 55,3492,5,5
over 55,3494,5,2
over 55,3495,4,4
over 55,3496,3,1
over 55,3497,4,1
over 55,3498,5,2
over 55,3499,5,1
over 55,3500,5,1
over 55,3501,5,1
over 55,3502,5,2
over 55,3503,5,2
over 55,3504,5,1
over 55,3505,5,1
over 55,3506,4,1
over 55,3507,5,3
over 55,3508,5,2
over 55,3509,4,1
over 55,3510,5,1
over 55,3511,5,1
over 55,3512,5,1
over 55,3513,5,2
over 55,3514,5,1
over 55,3515,5,1
over 55,3516,5,3
over 55,3518,5,3
over 55,3519,4,1
over 55,3520,3,2
over 55,3521,5,3
over 55,3523,3,3
over 55,3524,5,1
over 55,3525,5,1
over 55,3526,5,1
over 55,3527,5,1
over 55,3528,5,1
over 55,3529,5,2
over 55,3531,4,1
over 55,3532,5,4
over 55,3534,5,1
over 55,3535,5,1
over 55,3536,5,1
over 55,3537,5,2
over 55,3538,5,1
over 55,3539,5,3
over 55,3540,4,1
over 55,3543,5,1
over 55,3544,4,1
over 55,3545,5,1
over 55,3546,5,1
over 55,3547,5,2
over 55,3548,5,1
over 55,3549,5,2
over 55,3550,5,1
over 55,3551,5,1
over 55,3552,5,1
over 55,3553,5,2
over 55,3554,5,1
over 55,3555,5,1
over 55,3556,5,1
over 55,3557,4,1
over 55,3559,4,3
over 55,3562,4,3
over 55,3563,2,1
over 55,3564,4,1
over 55,3565,5,1
over 55,3566,5,1
over 55,3567,5,3
over 55,3568,4,1
over 55,3569,5,2
over 55,3570,5,3
over 55,3571,5,1
over 55,3572,5,1
over 55,3573,3,1
over 55,3574,1,1
over 55,3576,5,2
over 55,3577,5,1
over 55,3578,5,1
over 55,3579,4,1
over 55,3580,4,1
over 55,3584,5,1
over 55,3585,5,3
over 55,3586,4,1
over 55,3587,4,1
over 55,3588,4,1
over 55,3590,4,2
over 55,3591,5,1
over 55,3593,5,1
over 55,3594,5,1
over 55,3596,4,1
over 55,3597,4,1
over 55,3598,5,1
over 55,3599,5,2
over 55,3600,5,2
over 55,3602,4,2
over 55,3604,5,2
over 55,3605,4,2
over 55,3606,5,2
over 55,3608,5,1
over 55,3610,3,3
over 55,3611,3,2
over 55,3612,5,3
over 55,3613,4,2
over 55,3614,5,1
over 55,3615,5,1
over 55,3616,5,1
over 55,3617,5,1
over 55,3618,5,1
over 55,3619,5,2
over 55,3620,4,2
over 55,3622,5,3
over 55,3623,5,1
over 55,3624,5,1
over 55,3625,5,2
over 55,3626,4,1
over 55,3627,5,1
over 55,3628,4,1
over 55,3629,5,1
over 55,3632,5,2
over 55,3633,5,1
over 55,3634,5,2
over 55,3635,5,1
over 55,3637,5,3
over 55,3638,5,1
over 55,3639,5,2
over 55,3640,5,5
over 55,3642,4,4
over 55,3643,4,2
over 55,3644,5,2
over 55,3645,5,1
over 55,3646,4,1
over 55,3649,5,1
over 55,3652,3,3
over 55,3653,5,2
over 55,3654,5,2
over 55,3655,4,3
over 55,3657,3,3
over 55,3658,5,1
over 55,3659,5,1
over 55,3660,5,1
over 55,3661,4,1
over 55,3662,4,1
over 55,3663,5,1
over 55,3664,4,1
over 55,3665,3,1
over 55,3666,2,1
over 55,3667,3,1
over 55,3668,5,1
over 55,3669,3,1
over 55,3670,3,2
over 55,3671,5,1
over 55,3672,5,1
over 55,3673,3,1
over 55,3674,4,1
over 55,3675,5,1
over 55,3676,5,1
over 55,3677,4,2
over 55,3678,5,4
over 55,3679,5,4
over 55,3680,5,3
over 55,3681,5,1
over 55,3682,5,1
over 55,3683,5,1
over 55,3684,5,1
over 55,3685,5,1
over 55,3686,5,1
over 55,3688,5,1
over 55,3689,4,1
over 55,3690,4,1
over 55,3691,4,2
over 55,3692,5,1
over 55,3693,5,1
over 55,3694,4,1
over 55,3695,4,1
over 55,3696,5,1
over 55,3697,5,1
over 55,3698,5,1
over 55,3699,5,1
over 55,3700,5,2
over 55,3701,5,1
over 55,3702,5,1
over 55,3703,5,1
over 55,3704,5,1
over 55,3705,5,1
over 55,3706,5,1
over 55,3707,5,1
over 55,3708,5,1
over 55,3709,5,1
over 55,3710,4,1
over 55,3711,5,2
over 55,3712,5,1
over 55,3713,5,2
over 55,3714,4,2
over 55,3715,4,2
over 55,3716,4,1
over 55,3717,5,1
over 55,3718,5,2
over 55,3719,4,1
over 55,3720,5,1
over 55,3721,4,1
over 55,3723,5,2
over 55,3724,5,1
over 55,3725,5,1
over 55,3726,5,3
over 55,3727,5,2
over 55,3728,5,3
over 55,3729,5,1
over 55,3730,5,2
over 55,3731,4,3
over 55,3732,4,1
over 55,3733,5,1
over 55,3734,4,2
over 55,3735,5,2
over 55,3736,5,1
over 55,3737,5,3
over 55,3738,5,2
over 55,3739,4,3
over 55,3740,5,1
over 55,3741,5,2
over 55,3742,5,2
over 55,3743,5,1
over 55,3744,5,1
over 55,3745,5,1
over 55,3746,5,3
over 55,3747,5,2
over 55,3749,4,2
over 55,3751,5,1
over 55,3752,5,1
over 55,3753,5,1
over 55,3754,4,1
over 55,3755,5,1
over 55,3756,5,3
over 55,3757,3,1
over 55,3758,5,1
over 55,3759,5,1
over 55,3760,5,1
over 55,3761,5,2
over 55,3762,2,1
over 55,3763,5,2
over 55,3764,5,1
over 55,3765,4,2
over 55,3766,5,1
over 55,3767,4,1
over 55,3768,4,1
over 55,3769,5,1
over 55,3770,5,1
over 55,3771,5,2
over 55,3772,1,1
over 55,3773,4,1
over 55,3774,3,1
over 55,3775,4,3
over 55,3776,4,1
over 55,3777,2,1
over 55,3780,5,1
over 55,3781,5,1
over 55,3782,4,2
over 55,3783,5,3
over 55,3784,5,1
over 55,3785,5,1
over 55,3786,5,1
over 55,3787,5,3
over 55,3788,5,3
over 55,3789,5,2
over 55,3790,5,1
over 55,3791,5,2
over 55,3792,5,1
over 55,3793,5,1
over 55,3794,5,1
over 55,3795,5,2
over 55,3796,4,3
over 55,3797,3,2
over 55,3798,5,1
over 55,3799,5,1
over 55,3801,5,3
over 55,3802,5,1
over 55,3803,4,4
over 55,3804,5,1
over 55,3805,4,2
over 55,3806,5,2
over 55,3807,5,2
over 55,3808,5,3
over 55,3809,5,1
over 55,3810,4,2
over 55,3811,5,1
over 55,3812,5,2
over 55,3813,5,2
over 55,3814,5,3
over 55,3816,5,3
over 55,3817,5,4
over 55,3819,5,1
over 55,3820,4,3
over 55,3821,5,1
over 55,3822,5,2
over 55,3823,5,2
over 55,3824,5,1
over 55,3825,5,1
over 55,3826,5,1
over 55,3827,5,1
over 55,3830,5,2
over 55,3831,5,3
over 55,3832,4,1
over 55,3833,5,1
over 55,3834,5,2
over 55,3835,5,1
over 55,3836,5,2
over 55,3837,5,1
over 55,3838,5,1
over 55,3839,5,1
over 55,3840,4,1
over 55,3841,4,1
over 55,3843,4,1
over 55,3844,5,1
over 55,3845,4,1
over 55,3846,5,1
over 55,3847,4,1
over 55,3848,4,2
over 55,3849,5,3
over 55,3850,4,3
over 55,3851,5,3
over 55,3852,5,1
over 55,3853,4,3
over 55,3854,4,3
over 55,3855,5,3
over 55,3857,4,2
over 55,3858,5,1
over 55,3859,5,3
over 55,3860,4,4
over 55,3861,5,1
over 55,3862,4,1
over 55,3863,5,1
over 55,3864,5,1
over 55,3865,5,1
over 55,3866,5,1
over 55,3868,5,1
over 55,3869,5,1
over 55,3870,5,3
over 55,3871,5,1
over 55,3872,5,3
over 55,3873,5,2
over 55,3874,4,1
over 55,3875,1,1
over 55,3877,5,1
over 55,3878,4,4
over 55,3879,5,1
over 55,3880,5,5
over 55,3882,5,1
over 55,3883,4,1
over 55,3884,4,1
over 55,3885,4,2
over 55,3886,4,1
over 55,3889,5,1
over 55,3891,2,2
over 55,3892,5,1
over 55,3893,5,1
over 55,3894,4,3
over 55,3895,4,1
over 55,3896,5,2
over 55,3897,5,1
over 55,3898,4,1
over 55,3899,3,1
over 55,3900,3,1
over 55,3901,4,1
over 55,3902,5,3
over 55,3903,5,1
over 55,3904,1,1
over 55,3906,4,2
over 55,3908,4,1
over 55,3909,4,1
over 55,3910,5,1
over 55,3911,5,1
over 55,3912,4,1
over 55,3913,5,1
over 55,3914,5,2
over 55,3915,5,1
over 55,3916,5,1
over 55,3917,5,1
over 55,3918,5,1
over 55,3919,4,1
over 55,3920,5,2
over 55,3921,5,1
over 55,3922,5,2
over 55,3923,4,1
over 55,3924,5,2
over 55,3925,5,2
over 55,3926,5,2
over 55,3927,5,2
over 55,3928,5,1
over 55,3929,5,2
over 55,3930,5,1
over 55,3931,4,3
over 55,3932,5,1
over 55,3933,4,2
over 55,3934,5,1
over 55,3935,3,3
over 55,3936,5,2
over 55,3937,5,2
over 55,3938,2,1
over 55,3939,5,1
over 55,3940,5,1
over 55,3941,5,1
over 55,3942,5,1
over 55,3943,5,2
over 55,3944,1,1
over 55,3945,3,1
over 55,3946,4,1
over 55,3947,5,3
over 55,3948,5,1
over 55,3949,5,1
over 55,3950,4,1
over 55,3951,3,2
over 55,3952,5,1
45-54,1,5,1
45-54,2,5,1
45-54,3,5,1
45-54,4,5,1
45-54,5,5,1
45-54,6,5,1
45-54,7,5,1
45-54,8,5,1
45-54,9,5,1
45-54,10,5,1
45-54,11,5,2
45-54,12,5,1
45-54,13,5,1
45-54,14,5,2
45-54,15,5,1
45-54,16,5,1
45-54,17,5,2
45-54,18,5,1
45-54,19,5,1
45-54,20,4,1
45-54,21,5,1
45-54,22,5,1
45-54,23,4,1
45-54,24,5,1
45-54,25,5,1
45-54,26,5,1
45-54,27,5,1
45-54,28,5,2
45-54,29,5,1
45-54,30,5,3
45-54,31,5,1
45-54,32,5,1
45-54,34,5,1
45-54,35,4,2
45-54,36,5,2
45-54,37,5,4
45-54,38,5,1
45-54,39,5,1
45-54,40,5,2
45-54,41,5,2
45-54,42,5,1
45-54,43,5,2
45-54,44,5,1
45-54,45,5,2
45-54,46,4,1
45-54,47,5,1
45-54,48,5,1
45-54,49,5,3
45-54,50,5,2
45-54,52,5,1
45-54,53,5,5
45-54,54,5,1
45-54,55,5,2
45-54,56,1,1
45-54,57,5,2
45-54,58,5,1
45-54,60,5,1
45-54,61,4,2
45-54,62,5,1
45-54,63,5,1
45-54,64,4,1
45-54,65,5,1
45-54,66,3,1
45-54,67,4,3
45-54,68,5,2
45-54,69,5,1
45-54,70,5,1
45-54,71,4,1
45-54,72,5,2
45-54,73,5,1
45-54,74,5,1
45-54,75,4,1
45-54,76,5,1
45-54,77,5,3
45-54,78,5,1
45-54,79,5,1
45-54,80,5,2
45-54,81,5,1
45-54,82,5,2
45-54,83,5,2
45-54,84,5,3
45-54,85,5,1
45-54,86,5,2
45-54,87,4,1
45-54,88,5,1
45-54,89,4,1
45-54,90,5,4
45-54,92,4,1
45-54,93,4,1
45-54,94,5,1
45-54,95,5,1
45-54,96,5,4
45-54,97,5,1
45-54,98,3,2
45-54,99,5,1
45-54,100,5,1
45-54,101,5,2
45-54,102,4,1
45-54,103,4,2
45-54,104,5,1
45-54,105,5,1
45-54,106,5,4
45-54,107,5,1
45-54,108,3,2
45-54,110,5,1
45-54,111,5,1
45-54,112,5,1
45-54,113,4,1
45-54,114,3,2
45-54,116,5,1
45-54,117,5,2
45-54,118,5,1
45-54,119,2,1
45-54,121,5,3
45-54,122,5,1
45-54,123,5,3
45-54,124,4,3
45-54,125,5,1
45-54,126,4,1
45-54,128,5,4
45-54,129,4,2
45-54,130,3,3
45-54,131,3,1
45-54,132,4,1
45-54,135,4,1
45-54,136,3,1
45-54,137,4,1
45-54,138,4,4
45-54,139,4,4
45-54,140,5,1
45-54,141,5,1
45-54,142,1,1
45-54,144,5,1
45-54,145,5,1
45-54,146,4,1
45-54,147,5,1
45-54,148,3,2
45-54,149,5,2
45-54,150,5,1
45-54,151,5,1
45-54,152,5,1
45-54,153,5,1
45-54,154,5,2
45-54,155,4,2
45-54,156,4,2
45-54,157,5,1
45-54,158,5,1
45-54,159,4,1
45-54,160,5,1
45-54,161,5,1
45-54,162,5,1
45-54,163,5,1
45-54,164,5,1
45-54,165,5,1
45-54,166,4,1
45-54,168,5,1
45-54,169,4,1
45-54,170,5,1
45-54,171,5,1
45-54,172,5,1
45-54,173,4,1
45-54,174,4,1
45-54,175,5,1
45-54,176,5,2
45-54,177,4,1
45-54,178,5,3
45-54,179,3,1
45-54,180,5,1
45-54,181,4,1
45-54,182,5,2
45-54,183,4,2
45-54,184,4,2
45-54,185,5,1
45-54,186,4,1
45-54,187,4,2
45-54,188,5,1
45-54,189,5,4
45-54,190,5,1
45-54,191,4,1
45-54,193,4,1
45-54,194,5,2
45-54,195,4,1
45-54,196,5,1
45-54,197,3,1
45-54,198,5,1
45-54,199,5,1
45-54,200,4,4
45-54,201,4,1
45-54,202,4,1
45-54,203,5,1
45-54,204,5,1
45-54,205,5,1
45-54,206,5,2
45-54,207,5,1
45-54,208,5,1
45-54,209,3,1
45-54,210,5,1
45-54,211,4,3
45-54,213,5,2
45-54,214,5,4
45-54,215,5,2
45-54,216,5,1
45-54,217,5,2
45-54,218,5,1
45-54,219,4,3
45-54,220,1,1
45-54,222,5,2
45-54,223,5,1
45-54,224,5,1
45-54,225,5,1
45-54,226,2,2
45-54,227,4,1
45-54,228,2,1
45-54,229,5,2
45-54,230,5,1
45-54,231,5,1
45-54,232,5,1
45-54,233,5,1
45-54,234,4,1
45-54,235,5,1
45-54,236,5,1
45-54,237,5,1
45-54,238,4,1
45-54,239,5,1
45-54,240,5,1
45-54,241,5,1
45-54,242,5,1
45-54,243,3,1
45-54,244,3,1
45-54,245,5,2
45-54,246,5,1
45-54,247,5,1
45-54,248,5,1
45-54,249,5,2
45-54,250,5,2
45-54,251,5,1
45-54,252,5,1
45-54,253,5,1
45-54,254,3,2
45-54,255,4,1
45-54,256,5,1
45-54,257,5,1
45-54,258,5,1
45-54,259,4,1
45-54,260,5,1
45-54,261,5,2
45-54,262,5,1
45-54,263,5,3
45-54,264,4,4
45-54,265,5,1
45-54,266,5,1
45-54,267,5,1
45-54,268,5,2
45-54,269,5,3
45-54,270,5,1
45-54,271,4,1
45-54,272,5,1
45-54,273,5,1
45-54,274,4,2
45-54,275,4,1
45-54,276,5,1
45-54,277,5,1
45-54,278,4,2
45-54,279,5,3
45-54,280,5,1
45-54,281,5,2
45-54,282,5,1
45-54,283,4,1
45-54,287,3,2
45-54,288,5,1
45-54,289,5,2
45-54,290,5,2
45-54,291,3,1
45-54,292,5,1
45-54,293,5,2
45-54,294,4,2
45-54,295,4,1
45-54,296,5,1
45-54,297,4,4
45-54,298,4,2
45-54,299,5,1
45-54,300,5,2
45-54,301,5,2
45-54,302,5,2
45-54,303,5,1
45-54,304,4,2
45-54,305,4,1
45-54,306,5,3
45-54,307,5,1
45-54,308,5,1
45-54,309,5,1
45-54,312,5,1
45-54,313,5,1
45-54,314,5,2
45-54,315,5,1
45-54,316,5,1
45-54,317,5,1
45-54,318,5,1
45-54,319,5,1
45-54,320,5,2
45-54,321,5,2
45-54,322,5,2
45-54,324,5,3
45-54,325,5,1
45-54,326,5,3
45-54,327,5,1
45-54,328,5,1
45-54,329,5,1
45-54,330,5,1
45-54,331,4,3
45-54,332,4,1
45-54,333,5,1
45-54,334,5,1
45-54,335,5,2
45-54,336,4,2
45-54,337,5,1
45-54,338,5,1
45-54,339,5,1
45-54,340,4,1
45-54,341,5,2
45-54,342,5,1
45-54,343,5,1
45-54,344,5,1
45-54,345,5,1
45-54,346,5,1
45-54,347,5,2
45-54,348,5,1
45-54,349,5,2
45-54,350,5,1
45-54,351,5,1
45-54,352,5,1
45-54,353,5,1
45-54,354,5,1
45-54,355,5,1
45-54,356,5,1
45-54,357,5,1
45-54,358,4,1
45-54,359,3,3
45-54,360,4,1
45-54,361,5,1
45-54,362,5,1
45-54,363,5,3
45-54,364,5,1
45-54,365,5,1
45-54,366,5,1
45-54,367,5,1
45-54,368,5,1
45-54,369,5,1
45-54,370,5,1
45-54,371,5,1
45-54,372,5,1
45-54,373,5,2
45-54,374,5,1
45-54,375,3,2
45-54,376,5,1
45-54,377,5,1
45-54,378,4,1
45-54,379,5,1
45-54,380,5,1
45-54,381,5,1
45-54,382,5,1
45-54,383,5,1
45-54,384,5,2
45-54,385,3,3
45-54,386,4,2
45-54,387,4,1
45-54,388,5,2
45-54,389,5,4
45-54,390,4,1
45-54,391,4,2
45-54,392,4,1
45-54,393,5,1
45-54,394,5,2
45-54,397,1,1
45-54,398,4,4
45-54,401,2,2
45-54,404,3,3
45-54,405,4,1
45-54,406,4,4
45-54,407,5,1
45-54,408,5,1
45-54,409,4,2
45-54,410,4,1
45-54,411,3,1
45-54,412,5,1
45-54,413,5,1
45-54,414,4,1
45-54,415,4,1
45-54,416,4,1
45-54,417,5,1
45-54,418,5,1
45-54,419,4,1
45-54,420,5,1
45-54,421,5,1
45-54,422,4,2
45-54,423,4,1
45-54,424,4,1
45-54,425,5,2
45-54,426,4,1
45-54,427,5,1
45-54,428,5,2
45-54,429,5,1
45-54,430,3,1
45-54,431,5,1
45-54,432,4,1
45-54,433,4,2
45-54,434,5,1
45-54,435,5,1
45-54,436,5,1
45-54,437,4,1
45-54,438,5,1
45-54,440,5,1
45-54,441,5,1
45-54,442,5,1
